Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,total VLT
0x5551fA79F15CA4592A3950372fD3d4EE8be7b5CC,0,0,7,7.26068323,7.26068323
0x7953bB4AFA683C36396Bee7Dd7d3647cF640B0d2,0,0,7,7.26068323,7.26068323
0x2940D277B33808bbF288a70130A25578daEB6127,0,0,7,7.26068323,7.26068323
0xb3749AB08c12aE8BcD95A5f11272927a2EBc36d5,0,0,7,7.26068323,7.26068323
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,6494.416997,6.190019381,1,1.037240461,7.227259842
0x0Bd93eb28097CC848649D8d4Cb429536fC448b30,985.7259703,0.939524343,6,6.223442768,7.162967111
0x2f08D099C60823Ce5955e747909D216dCBC9bF21,906.7734185,0.864272349,6,6.223442768,7.087715118
0x8c904FacfcC37c5c9d09f014e4b657342524F1e4,7425.995341,7.077934033,0,0,7.077934033
0x6B3bE6C88C8875168c694e57E62d1dE554Ee6902,825.9318841,0.787219911,6,6.223442768,7.010662679
0x4e46cd691B0A159FBE5e2D08a3951a324e2fb4C0,7325.242183,6.981903242,0,0,6.981903242
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,2921.761074,2.784816202,4,4.148961846,6.933778048
0x25758104dFBb2bEE209Ca989b2136881Fb5648D5,7264.770371,6.924265784,0,0,6.924265784
0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,3980.32716,3.793766596,3,3.111721384,6.90548798
0x6c32AE11056885Ee17a57EEA1ca0A1D1387585B1,3788.498725,3.610929286,3,3.111721384,6.722650671
0x98De69Fc87790bF9679e5B781a03e6821F3d2F75,476.6245453,0.454284838,6,6.223442768,6.677727606
0x3c0CDBa6547D1D3f36F9b8ee47809b4B0790ec9E,6873.506475,6.551340685,0,0,6.551340685
0xa919538CeAb5c64608945865835dbC10540feB1D,6833.464239,6.513175254,0,0,6.513175254
0xAF777F6ff15de8d50527208d8cbd36576b213f97,1161.720377,1.107269776,5,5.186202307,6.293472083
0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,4424.62866,4.217243391,2,2.074480923,6.291724314
0xc928499a080594C8854D1A46DCAe5E862acC5d08,4411.727245,4.204946674,2,2.074480923,6.279427597
0xE1f987CB66D8F0Da79Cb0fE245500200bbFBA51E,6551.984634,6.244888785,0,0,6.244888785
0x79a0E19c6410284598AFf270fCef21cb7827E61E,6547.260705,6.24038627,0,0,6.24038627
0x32f9A1E1125E61bD2756528e7316303f532E4d7F,0,0,6,6.223442768,6.223442768
0x36613eAb0Ed4C9d0F5aBF7F8CfEA819F84b9610c,0,0,6,6.223442768,6.223442768
0x294C3c4F59b7A422230e59700BC0ae11020Aa1c8,6330.743613,6.034017477,0,0,6.034017477
0x748a9FB91ADE6d9CD48AB1D1AF6F4c27620B703C,5230.02569,4.98489093,1,1.037240461,6.022131391
0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,2.790421226,3,3.111721384,5.90214261
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,741.0151556,0.706283286,5,5.186202307,5.892485593
0x9f32B5A3A6A21dF1671c74372F18415CB3FCaca2,733.9936494,0.699590882,5,5.186202307,5.885793189
0xA709f9904a4E3cF50816609834175446C2246577,2898.597928,2.762738728,3,3.111721384,5.874460112
0x9b68185AaDEB867DEd2cf16E0d798D2D6A63eA01,3952.804757,3.767534186,2,2.074480923,5.842015109
0x579ea3F1e0617Aa237E36C0501822b55bE8D84ED,1696.27847,1.616772777,4,4.148961846,5.765734623
0xDBD30B8A960264a5d0aF925666199320AE3e629d,6036.723144,5.753777941,0,0,5.753777941
0x30602250c5f1fcbA5407E99B1DFaAB992EA4fFD2,564.7221106,0.538253212,5,5.186202307,5.724455519
0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,5950.988666,5.672061895,0,0,5.672061895
0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,371.9153705,0.354483451,5,5.186202307,5.540685758
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,2537.355423,2.418427898,3,3.111721384,5.530149282
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,360.4982246,0.343601435,5,5.186202307,5.529803742
0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,1.348548267,4,4.148961846,5.497510113
0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,2500,2.382823348,3,3.111721384,5.494544732
0x57A9758A076B4f2733F1dFC1488756228b9c6452,262.6791232,0.250367179,5,5.186202307,5.436569486
0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,1327.76619,1.265532911,4,4.148961846,5.414494757
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,185.44438,0.176752479,5,5.186202307,5.362954786
0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,2346.528045,2.236544725,3,3.111721384,5.348266109
0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,5586.434332,5.324594464,0,0,5.324594464
0x1b2E6C79A0b9a1f19234D45D9A8DB9EE57Bc0b14,111.1181516,0.10590997,5,5.186202307,5.292112277
0x6b6f5e6a8167d72ac8951aC89E9d490A63912945,95.78203652,0.091292669,5,5.186202307,5.277494976
0x34Ff77A853A14579d2120Ac08C5e342CEe08AD71,5501.761748,5.243890539,0,0,5.243890539
0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,5455.157253,5.199470428,0,0,5.199470428
0x5e16073080f5886f9C79FF5f0462ec938eAaFFa9,6.06824E-05,5.78381E-08,5,5.186202307,5.186202365
0xA8992310f620dc8f23F9Cf4faD90A2F2380D8d6a,0,0,5,5.186202307,5.186202307
0x93FC1F35f53a9553534979233caF273214C51Fd7,0,0,5,5.186202307,5.186202307
0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0,0,5,5.186202307,5.186202307
0xdE6b1d60b5c5c0C8a41C8c3241C56E8754D5Ca65,0,0,5,5.186202307,5.186202307
0x06B1aE2F94cAdE4dba91127F456Fa90f4dE91c34,0,0,5,5.186202307,5.186202307
0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B,0,0,5,5.186202307,5.186202307
0x04838c8a9f6FfAe7eb23e751251a333EF3F90187,0,0,5,5.186202307,5.186202307
0xf31B40DbcBa528f2cD6Ea9D65058BE320175D259,0,0,5,5.186202307,5.186202307
0x2e48Ec0Bb013e7FDbF319E1A2795035204954B0f,0,0,5,5.186202307,5.186202307
0x0Ab5A724e811D6fD8Ba1aD3e5f70a9e36a4237a1,0,0,5,5.186202307,5.186202307
0x0b81747F504dFC906A215e301d8b8aD82E44CBd2,0,0,5,5.186202307,5.186202307
0xBB848BD68E52D7DA5A8921E637e38079eE0728D4,5415.70421,5.161866575,0,0,5.161866575
0xdC7Aa225964267c7E0EfB35f4931426209E90312,5330.793375,5.080935567,0,0,5.080935567
